date,BTC Price,BTC network hashrate,Average BTC block size,NUAU - BTC,Number TX - BTC,Difficulty - BTC,TX fees - BTC,Estimated TX Volume USD - BTC,Gold in USD,Ethereum Price,Litecoin Price,Bitcoin Cash Price,Cardano Price,Nasdaq composite index,DJI
27/1/2016,392.44,978569.9154,0.7503275671,462802,236175,120033000000,47.44277836,124530436,1116.25,2.25,3.16,#N/A,#N/A,4468.169922,15944.45996
26/1/2016,392.00,974832.9956,0.6516743526,404020,210592,113354000000,44.57485172,179714636,1113.6,2.53,3.13,#N/A,#N/A,4567.669922,16167.23047
25/1/2016,402.32,935388.8859,0.5967579518,383842,193572,113354000000,37.10747183,80026649,1106.6,2.15,3.19,#N/A,#N/A,4518.490234,15885.21973
24/1/2016,388.10,1008642.232,0.6093913408,435226,200913,113354000000,41.96522497,109228485,#N/A,1.9,3.11,#N/A,#N/A,#N/A,#N/A
23/1/2016,382.43,929754.0131,0.7229076121,413921,226106,113354000000,50.43939975,102268007,#N/A,1.5,3.08,#N/A,#N/A,#N/A,#N/A
22/1/2016,409.75,755072.9561,0.8407136194,406195,210240,113354000000,44.97159781,135289667,1096.25,1.55,3.23,#N/A,#N/A,4591.180176,16093.50977
21/1/2016,419.63,822691.4298,0.8632430548,387569,196033,113354000000,46.36233719,128208178,1096.5,1.53,3.38,#N/A,#N/A,4472.060059,15882.67969
20/1/2016,379.74,839596.0482,0.7521260403,382142,205735,113354000000,40.1235823,86289615,1101.75,1.36,3.01,#N/A,#N/A,4471.689941,15766.74023
19/1/2016,387.03,986102.7412,0.6657210457,395421,213934,113354000000,38.60077135,73971077,1086.25,1.42,3.05,#N/A,#N/A,4476.950195,16016.01953
18/1/2016,381.73,783247.3201,0.7458049928,447783,192731,113354000000,34.12662086,69422433,1089.2,1.33,3.02,#N/A,#N/A,#N/A,#N/A
17/1/2016,387.15,783247.3201,0.7594235468,393797,190301,113354000000,35.06789583,112705089,#N/A,1.22,3.09,#N/A,#N/A,#N/A,#N/A
16/1/2016,365.07,693089.3552,0.780627439,344968,185105,113354000000,35.56461585,127558283,#N/A,1.22,2.97,#N/A,#N/A,#N/A,#N/A
15/1/2016,430.26,743803.2105,0.7364873712,354601,183390,113354000000,32.4379618,88360661,1093.75,1.18,3.46,#N/A,#N/A,4488.419922,15988.08008
14/1/2016,432.29,862135.5394,0.661572366,341119,191628,113354000000,34.14797822,107417819,1088.4,1.12,3.47,#N/A,#N/A,4615,16379.04981
13/1/2016,434.67,908849.8762,0.5888228977,372889,196656,103880000000,34.68518114,99053316,1088.15,1.14,3.49,#N/A,#N/A,4526.060059,16151.41016
12/1/2016,448.18,877866.3577,0.6402203412,365605,179771,103880000000,33.93862178,106830047,1085.4,1.07,3.55,#N/A,#N/A,4685.919922,16516.2207
11/1/2016,448.70,877866.3577,0.5301821824,363228,164687,103880000000,28.84040484,85552386,1100.75,0.999216,3.53,#N/A,#N/A,4637.990234,16398.57031
10/1/2016,448.24,821063.2404,0.6069291698,371151,178374,103880000000,29.65980991,70372025,#N/A,0.985557,3.56,#N/A,#N/A,#N/A,#N/A
9/1/2016,453.38,903685.9565,0.6230701943,366508,190001,103880000000,35.79529128,121105566,#N/A,0.985501,3.57,#N/A,#N/A,#N/A,#N/A
8/1/2016,457.54,743604.4442,0.6778494306,326219,177873,103880000000,34.09833151,127522745,1101.85,0.942752,3.6,#N/A,#N/A,4643.629883,16346.4502
7/1/2016,430.01,702293.0862,0.6846474632,338929,177478,103880000000,30.18982189,92674992,1106.35,0.955801,3.45,#N/A,#N/A,4689.430176,16514.09961
6/1/2016,431.86,841718.9194,0.649576227,365051,187012,103880000000,33.25645748,90298235,1091.4,0.950028,3.47,#N/A,#N/A,4835.759766,16906.50977
5/1/2016,433.07,903685.9565,0.5454968343,363742,170176,103880000000,29.04309207,81211038,1077,0.953147,3.49,#N/A,#N/A,4891.430176,17158.66016
4/1/2016,430.06,769424.0429,0.525739651,295177,141064,103880000000,23.84912157,51825525,1082.25,0.972045,3.48,#N/A,#N/A,4903.089844,17148.93945
3/1/2016,433.58,707457.0059,0.5784751752,334703,142904,103880000000,29.83594196,45906482,#N/A,0.93843,3.5,#N/A,#N/A,#N/A,#N/A
2/1/2016,434.62,697129.1664,0.4694142963,232199,123623,103880000000,19.7356877,56110092,#N/A,0.947401,3.52,#N/A,#N/A,#N/A,#N/A
1/1/2016,430.72,743604.4442,0.5799268611,310331,164132,103880000000,27.14353204,75660801,1060,0.933712,3.48,#N/A,#N/A,#N/A,#N/A
31/12/2015,425.88,803647.0416,0.5648688324,342062,181836,93448670796,31.69411709,99926963,1060,0.912098,3.46,#N/A,#N/A,5007.410156,17425.0293
30/12/2015,433.30,706094.5105,0.6579410461,343081,187040,93448670796,32.07409932,102312368,1060,0.874258,3.51,#N/A,#N/A,5065.850098,17603.86914
29/12/2015,422.10,747902.7381,0.5856291429,314685,166837,93448670796,30.14051256,105765156,1070.1,0.843835,3.47,#N/A,#N/A,5107.939941,17720.98047
28/12/2015,423.34,905844.9313,0.4574748359,341200,156554,93448670796,26.99051992,77008774,1068.25,0.856356,3.48,#N/A,#N/A,5040.990234,17528.26953
27/12/2015,416.51,864036.7037,0.4772728011,347238,170904,93448670796,28.83614603,130951953,#N/A,0.853166,3.42,#N/A,#N/A,#N/A,#N/A
26/12/2015,455.76,622478.0553,0.6526350672,329540,184124,93448670796,30.46228338,130919375,#N/A,0.870766,3.64,#N/A,#N/A,#N/A,#N/A
25/12/2015,454.86,692158.4347,0.7291674295,410857,227189,93448670796,40.27402729,188405318,1068.25,0.861993,3.65,#N/A,#N/A,#N/A,#N/A
24/12/2015,443.09,766484.1726,0.6810749818,409651,221289,93448670796,39.9396651,169017138,1068.25,0.859433,3.59,#N/A,#N/A,5048.490234,17552.16992
23/12/2015,436.72,654995.5657,0.7804523475,391920,223130,93448670796,38.26775215,204851463,1068.25,0.861782,3.43,#N/A,#N/A,5045.930176,17602.60938
22/12/2015,437.44,715385.2278,0.7384723961,451443,222112,93448670796,40.54469579,191824512,1074.9,0.894973,3.46,#N/A,#N/A,5001.109863,17417.26953
21/12/2015,442.84,785065.6071,0.5589670888,363933,191441,93448670796,32.57857501,137599935,1078.75,0.906065,3.55,#N/A,#N/A,4968.919922,17251.61914
20/12/2015,462.23,720030.5864,0.6721773032,427602,216944,93448670796,35.93690521,170727429,#N/A,0.90824,3.74,#N/A,#N/A,#N/A,#N/A
19/12/2015,463.55,629152.1093,0.6342352625,383932,214387,79102380900,37.92492881,181706820,#N/A,0.921524,3.77,#N/A,#N/A,#N/A,#N/A
18/12/2015,455.85,625219.9086,0.6762039245,395053,219600,79102380900,37.22822923,178504692,1062.5,0.938327,3.75,#N/A,#N/A,4923.080078,17128.55078
17/12/2015,454.78,660609.7147,0.6756485595,411804,222531,79102380900,39.1447328,196572300,1049.4,0.993043,3.7,#N/A,#N/A,5002.549805,17495.83984
16/12/2015,465.21,758914.7318,0.589143513,392348,227706,79102380900,39.39891977,211179671,1075.25,1.02,3.84,#N/A,#N/A,5071.129883,17749.08984
15/12/2015,443.88,692067.3202,0.6709410568,423138,221499,79102380900,39.48664553,180001345,1061.5,0.990589,3.62,#N/A,#N/A,4995.359863,17524.91016
14/12/2015,433.27,585897.9018,0.6509350671,381029,186151,79102380900,33.00810311,166932544,1068.25,0.95662,3.64,#N/A,#N/A,4952.22998,17368.5
13/12/2015,431.66,656677.514,0.6878884252,457574,211456,79102380900,41.97835617,181266304,#N/A,0.971538,3.6,#N/A,#N/A,#N/A,#N/A
12/12/2015,452.33,688135.1195,0.6000463086,387377,211198,79102380900,39.63005169,194034052,#N/A,0.931196,3.84,#N/A,#N/A,#N/A,#N/A
11/12/2015,415.28,770711.3338,0.5806186429,403387,211452,79102380900,35.30416521,188140441,1072.5,0.839995,3.67,#N/A,#N/A,4933.470215,17265.21094
10/12/2015,417.99,695999.5209,0.643142887,414210,222503,79102380900,37.33796324,209048581,1071,0.79559,3.67,#N/A,#N/A,5045.169922,17574.75
9/12/2015,414.44,625219.9086,0.6673874151,374956,192097,79102380900,32.11371119,169230099,1081,0.824454,3.68,#N/A,#N/A,5022.870117,17492.30078
8/12/2015,395.75,593762.3031,0.6495817881,340611,185788,79102380900,32.2348716,171097161,1072.1,0.806024,3.65,#N/A,#N/A,5098.240234,17568
7/12/2015,389.98,621791.8738,0.572171407,374142,179777,72722780643,30.07728753,204388399,1075.8,0.836322,3.45,#N/A,#N/A,5101.810059,17730.50977
6/12/2015,389.55,621791.8738,0.572171407,374142,179777,72722780643,30.07728753,204388399,#N/A,0.866417,3.53,#N/A,#N/A,#N/A,#N/A
5/12/2015,363.72,607331.5977,0.6232408214,426997,200213,72722780643,32.71329254,194326396,#N/A,0.841195,3.37,#N/A,#N/A,#N/A,#N/A
4/12/2015,361.26,520569.9409,0.6644125694,317811,170317,72722780643,31.18138861,144818393,1079.25,0.812082,3.38,#N/A,#N/A,5142.27002,17847.63086
3/12/2015,359.33,531415.148,0.6674648776,339855,177277,72722780643,31.42432556,179126440,1055.45,0.818546,3.35,#N/A,#N/A,5037.529785,17477.66992
2/12/2015,361.85,694093.2545,0.5361994167,365897,184404,72722780643,32.66538323,164357757,1055.4,0.873171,3.43,#N/A,#N/A,5123.220215,17729.67969
1/12/2015,377.41,542260.3551,0.6631424467,384237,172183,72722780643,32.24050832,149526592,1065.4,0.878316,3.63,#N/A,#N/A,5156.310059,17888.34961
30/11/2015,371.44,567565.8383,0.4553319873,269023,130758,72722780643,21.63065329,80614403,1061.9,0.879951,3.66,#N/A,#N/A,5108.669922,17719.91992
29/11/2015,357.47,527800.079,0.612602863,349162,171602,72722780643,28.0049699,110478101,#N/A,0.914144,3.53,#N/A,#N/A,#N/A,#N/A
28/11/2015,357.14,538645.2861,0.5704979262,284894,156739,72722780643,25.41874713,160003408,#N/A,0.868102,3.58,#N/A,#N/A,#N/A,#N/A
27/11/2015,351.86,585641.1835,0.5690603333,319759,164730,72722780643,29.18544934,156934988,1057.4,0.8821,3.6,#N/A,#N/A,5127.52002,17813.39063
26/11/2015,328.30,556720.6312,0.5301708506,307690,152463,72722780643,25.58035035,106664445,1071,0.863273,3.35,#N/A,#N/A,#N/A,#N/A
25/11/2015,320.05,549490.4932,0.5226247961,307413,150056,72722780643,24.94506527,91364433,1068,0.893827,3.11,#N/A,#N/A,5116.140137,17813.39063
24/11/2015,323.01,523733.5231,0.552857575,324317,142698,65848255180,25.51151834,89102741,1076.4,0.946442,3.13,#N/A,#N/A,5102.810059,17812.18945
23/11/2015,324.35,569560.2064,0.4013074195,265164,126564,65848255180,22.28715044,75147447,1070.5,0.967493,3.14,#N/A,#N/A,5102.47998,17792.67969
22/11/2015,326.98,582653.5445,0.4823321573,334688,158852,65848255180,25.20808542,102265473,#N/A,0.979765,3.16,#N/A,#N/A,#N/A,#N/A
21/11/2015,322.09,520460.1886,0.5207887421,298609,155128,65848255180,25.68798169,117210976,#N/A,0.928758,3.12,#N/A,#N/A,#N/A,#N/A
20/11/2015,326.41,458266.8327,0.5896801071,297379,154561,65848255180,25.51230756,122475995,1081.75,0.955735,3.14,#N/A,#N/A,5104.919922,17823.81055
19/11/2015,334.68,458266.8327,0.6625697643,328378,168587,65848255180,28.65607622,148663615,1082.6,0.988713,3.19,#N/A,#N/A,5073.640137,17732.75
18/11/2015,334.59,527006.8577,0.5490289752,321631,158254,65848255180,26.60929107,130298464,1067.75,0.993214,3.2,#N/A,#N/A,5075.200195,17737.16016
17/11/2015,330.36,576106.8755,0.479200733,310746,150942,65848255180,25.8693141,138934071,1079.2,0.924948,3.19,#N/A,#N/A,4986.02002,17489.5
16/11/2015,319.73,474633.5053,0.5086442966,301039,138467,65848255180,22.58995092,110601252,1084.75,0.906166,3.07,#N/A,#N/A,4984.620117,17483.00977
15/11/2015,333.05,497546.847,0.5315930921,348007,156065,65848255180,25.03323565,139059749,#N/A,0.891217,3.2,#N/A,#N/A,#N/A,#N/A
14/11/2015,336.62,546646.8648,0.4931986287,299301,156988,65848255180,26.23777854,144215203,#N/A,0.905469,3.22,#N/A,#N/A,#N/A,#N/A
13/11/2015,338.50,477906.8399,0.5478714795,301266,154219,65848255180,25.54702522,169188929,1081.5,0.907722,3.27,#N/A,#N/A,4927.879883,17245.24023
12/11/2015,314.08,579380.21,0.5640486158,340384,171159,65848255180,30.2843787,208061443,1087.4,0.796455,2.97,#N/A,#N/A,5005.080078,17448.07031
11/11/2015,339.82,442536.7022,0.5599680699,295638,154030,62253982450,27.36790426,156434921,1085.9,0.941296,3.12,#N/A,#N/A,5067.02002,17702.2207
10/11/2015,379.98,454915.3512,0.6068811497,310788,152795,62253982450,28.22602453,192380718,1087.1,1,3.4,#N/A,#N/A,5083.240234,17758.21094
9/11/2015,374.32,433252.7154,0.5649603571,333196,134785,62253982450,24.18116382,126005472,1089.6,1.03,3.43,#N/A,#N/A,5095.299805,17730.48047
8/11/2015,384.28,504429.9473,0.5449529448,317500,161595,62253982450,27.24627205,160161961,#N/A,0.915661,3.62,#N/A,#N/A,#N/A,#N/A
7/11/2015,374.27,423968.7287,0.6703288832,354664,165214,62253982450,32.5182418,215916541,#N/A,0.923732,3.55,#N/A,#N/A,#N/A,#N/A
6/11/2015,388.05,461104.6757,0.7684305839,374641,189326,62253982450,35.65030072,297532097,1088.9,0.904772,3.95,#N/A,#N/A,5147.120117,17910.33008
5/11/2015,408.08,479672.6492,0.7738935032,392233,211121,62253982450,46.51890714,335396983,1106.3,0.900699,4.2,#N/A,#N/A,5127.740234,17863.42969
4/11/2015,403.66,488956.636,0.6632265,360192,178027,62253982450,32.90854536,257446389,1114.7,1.01,4.58,#N/A,#N/A,5142.47998,17867.58008
3/11/2015,361.87,448726.0267,0.5983496897,298505,159656,62253982450,30.92341672,157289900,1123.1,0.994568,4.17,#N/A,#N/A,5145.129883,17918.15039
2/11/2015,325.94,492051.2982,0.5353535912,305108,156648,62253982450,27.61874593,119375905,1134,1.06,3.98,#N/A,#N/A,5127.149902,17828.75977
1/11/2015,315.01,470388.6625,0.5158521184,318120,155292,62253982450,28.36131688,121977590,#N/A,0.920847,3.82,#N/A,#N/A,#N/A,#N/A
31/10/2015,328.51,507524.6095,0.5526089695,298795,164938,62253982450,33.21211626,178614779,#N/A,1.05,4.08,#N/A,#N/A,#N/A,#N/A
30/10/2015,313.94,458010.0135,0.5983270135,297971,165622,62253982450,33.48909435,149071857,1142.35,1.21,3.77,#N/A,#N/A,5053.75,17663.53906
29/10/2015,304.32,411610.9878,0.5768894118,274092,154774,60883825480,28.96944937,113847827,1148.6,1.01,3.1,#N/A,#N/A,5074.27002,17755.80078
28/10/2015,293.70,478195.1182,0.532480019,282636,141609,60883825480,30.03937533,109466158,1179.6,0.870938,3.1,#N/A,#N/A,5095.689941,17779.51953
27/10/2015,285.18,460035.8099,0.5011719474,277058,126041,60883825480,25.28704706,88690534,1165.7,0.70889,3.11,#N/A,#N/A,5030.149902,17581.42969
26/10/2015,283.63,469115.464,0.5091113226,278147,128209,60883825480,24.19684513,92380642,1166.4,0.619743,3.07,#N/A,#N/A,5034.700195,17623.05078
25/10/2015,281.45,420690.6419,0.5731876331,323968,140827,60883825480,28.61850485,74004369,#N/A,0.563207,3.11,#N/A,#N/A,#N/A,#N/A
24/10/2015,276.50,466088.9126,0.5201101364,281281,146222,60883825480,28.1587973,82728670,#N/A,0.539681,3.11,#N/A,#N/A,#N/A,#N/A
23/10/2015,273.65,475168.5668,0.5248515796,289944,149891,60883825480,29.269015,92020442,1161.25,0.56637,3.12,#N/A,#N/A,5031.859863,17646.69922
22/10/2015,266.50,438849.9502,0.6433683379,309724,161031,60883825480,30.92973723,84130269,1167,0.444988,3.08,#N/A,#N/A,4920.049805,17489.16016
21/10/2015,269.31,384372.0253,0.612539,290886,138080,60883825480,29.84547675,85037764,1167.1,0.431589,3.09,#N/A,#N/A,4840.120117,17168.60938
20/10/2015,263.57,502407.5292,0.513074747,266086,136583,60883825480,26.90024528,79757425,1177.75,0.489629,3.05,#N/A,#N/A,4880.970215,17217.10938
19/10/2015,261.86,432796.8474,0.5173763566,274902,120858,60883825480,23.11188843,55639300,1175.4,0.517621,3.03,#N/A,#N/A,4905.470215,17230.53906
18/10/2015,270.91,432796.8474,0.5173763566,274902,120858,60883825480,23.11188843,55639300,#N/A,0.547913,3.07,#N/A,#N/A,#N/A,#N/A
17/10/2015,262.75,396478.2309,0.6547715267,313859,139308,60883825480,28.3979313,94336338,#N/A,0.534117,3.11,#N/A,#N/A,#N/A,#N/A
16/10/2015,254.30,469115.464,0.5253024839,275882,143885,60883825480,27.25756736,79291658,1180.85,0.562593,3.11,#N/A,#N/A,4886.689941,17215.9707
15/10/2015,252.11,493327.8751,0.5685996135,307247,157228,60883825480,29.32881596,93268450,1184.25,0.523278,3.15,#N/A,#N/A,4870.100098,17141.75
14/10/2015,249.49,459502.3481,0.4911365526,228578,136259,60813224039,26.01374838,84280201,1173.9,0.61224,3.18,#N/A,#N/A,4782.850098,16924.75
13/10/2015,245.20,405087.5964,0.5789778358,235683,133757,60813224039,25.32149388,72717263,1165.2,0.627943,3.14,#N/A,#N/A,4796.609863,17081.89063
12/10/2015,246.88,423225.847,0.5588687714,232117,126927,60813224039,23.74975114,58347195,1164.9,0.634515,3.15,#N/A,#N/A,4838.640137,17131.85938
11/10/2015,244.74,453456.2646,0.5901196,234919,105878,60813224039,19.80117665,40021301,#N/A,0.627461,3.11,#N/A,#N/A,#N/A,#N/A
10/10/2015,243.74,450433.2228,0.6264990738,278854,128618,60813224039,25.49534435,55896797,#N/A,0.641187,3.11,#N/A,#N/A,#N/A,#N/A
9/10/2015,242.50,402064.5546,0.5835499173,211096,119490,60813224039,23.5205094,73817327,1151.55,0.655084,3.07,#N/A,#N/A,4830.470215,17084.49023
8/10/2015,243.07,414156.7217,0.6955074964,265540,139590,60813224039,26.40812974,102730022,1140,0.609501,3.06,#N/A,#N/A,4810.790039,17050.75
7/10/2015,246.17,408110.6381,0.6749667111,239250,139516,60813224039,26.85313864,77926003,1144.6,0.650515,3.15,#N/A,#N/A,4791.149902,16912.28906
6/10/2015,240.36,450433.2228,0.465399651,249199,142346,60813224039,23.79329659,84528657,1147.5,0.622218,3.02,#N/A,#N/A,4748.359863,16790.18945
5/10/2015,238.15,447410.1811,0.418199,226632,117528,60813224039,22.34545918,54579155,1139.75,0.666784,3.02,#N/A,#N/A,4781.259766,16776.42969
4/10/2015,238.53,456479.3064,0.3655885695,261675,100858,60813224039,18.81504764,33138950,#N/A,0.686343,3.03,#N/A,#N/A,#N/A,#N/A
3/10/2015,237.20,459502.3481,0.4395409342,234800,132880,60813224039,24.86350758,50721843,#N/A,0.678783,3,#N/A,#N/A,#N/A,#N/A
2/10/2015,237.26,377880.2205,0.547095784,254192,135941,60813224039,24.63261278,89839880,1140.75,0.683732,3,#N/A,#N/A,4707.779785,16472.36914
1/10/2015,236.00,465548.4317,0.4519396104,247211,135885,60813224039,29.54151507,66783456,1119,0.734307,3.01,#N/A,#N/A,4627.080078,16272.00977
30/9/2015,236.64,457184.3278,0.5325487355,272223,141351,59335351234,28.15450861,75431055,1114,0.661192,2.97,#N/A,#N/A,4620.160156,16284.7002
29/9/2015,239.02,510276.7014,0.4346772139,267985,139440,59335351234,25.94376393,73949342,1132.1,0.579414,3.1,#N/A,#N/A,4517.319824,16049.12988
28/9/2015,232.84,409991.1069,0.524385518,246314,130885,59335351234,25.99373327,68370342,1131.05,0.723715,2.88,#N/A,#N/A,4543.970215,16001.88965
27/9/2015,234.14,424738.9884,0.4262538264,251247,107256,59335351234,20.98693709,35851772,#N/A,0.791277,2.89,#N/A,#N/A,#N/A,#N/A
26/9/2015,235.08,477831.362,0.4461537593,255255,130740,59335351234,27.12553705,74253335,#N/A,0.73763,2.89,#N/A,#N/A,#N/A,#N/A
25/9/2015,234.36,427688.5647,0.4744933862,239053,124822,59335351234,24.26546849,51929411,1146.65,0.820031,2.93,#N/A,#N/A,4686.5,16314.66992
24/9/2015,230.36,442436.4463,0.50182222,250674,134964,59335351234,27.90074242,64070252,1154.5,0.896796,2.87,#N/A,#N/A,4734.47998,16201.32031
23/9/2015,230.94,471932.2093,0.5027588313,327724,136822,59335351234,26.72725503,73488137,1131.35,0.90356,2.86,#N/A,#N/A,4752.740234,16279.88965
22/9/2015,226.97,389344.0727,0.5538373636,285612,124667,59335351234,26.79271324,76311891,1122.9,0.919337,2.8,#N/A,#N/A,4756.720215,16330.46973
21/9/2015,231.22,353949.157,0.4751986417,264443,105933,59335351234,20.50270252,47230390,1133.25,0.941496,2.85,#N/A,#N/A,4828.950195,16510.18945
20/9/2015,231.40,389344.0727,0.4616508561,230379,117999,59335351234,22.72770657,62502611,#N/A,0.881191,2.88,#N/A,#N/A,#N/A,#N/A
19/9/2015,232.86,424738.9884,0.6171100903,273195,188330,59335351234,26.57437234,64622090,#N/A,0.849603,2.95,#N/A,#N/A,#N/A,#N/A
18/9/2015,233.52,399224.5888,0.6888086099,250985,241346,56957648455,26.22637494,64611517,1141.5,0.874574,2.91,#N/A,#N/A,4827.22998,16384.58008
17/9/2015,229.08,421875.6293,0.698806745,261990,169059,56957648455,27.13904934,58298798,1117.5,0.906865,2.81,#N/A,#N/A,4893.950195,16674.74023
16/9/2015,230.25,461514.9501,0.6935994847,263932,165993,56957648455,29.74177227,58032972,1117.6,0.941977,2.83,#N/A,#N/A,4889.240234,16739.94922
15/9/2015,230.49,450189.4299,0.7009255283,234525,163531,56957648455,30.21206978,53013943,1105.95,0.875189,2.84,#N/A,#N/A,4860.52002,16599.84961
14/9/2015,230.61,396393.2087,0.6329816286,279964,139320,56957648455,25.41672183,41946773,1104.8,0.940566,2.81,#N/A,#N/A,4805.759766,16370.95996
13/9/2015,235.24,385067.6885,0.7030509632,258271,153538,56957648455,37.79488817,35121165,#N/A,1.04,2.82,#N/A,#N/A,#N/A,#N/A
12/9/2015,239.85,489828.7508,0.6522061792,252398,165288,56957648455,28.99472893,61956502,#N/A,0.987228,2.96,#N/A,#N/A,#N/A,#N/A
11/9/2015,238.33,478503.2305,0.7380446272,235288,122783,56957648455,28.71675844,70923369,1100.25,1.16,2.95,#N/A,#N/A,4822.339844,16433.08984
10/9/2015,238.34,399224.5888,0.7119851348,265428,128619,56957648455,26.40670885,75625367,1109.5,1.21,2.92,#N/A,#N/A,4796.25,16330.40039
9/9/2015,243.41,393561.8286,0.6431967842,280276,126751,56957648455,28.37170322,65127397,1109.85,1.24,3.05,#N/A,#N/A,4756.529785,16253.57031
8/9/2015,239.85,385067.6885,0.4822181618,238459,119041,56957648455,25.98789351,53100171,1121.15,1.25,3.05,#N/A,#N/A,4811.930176,16492.67969
7/9/2015,239.93,450189.4299,0.3679446164,253777,106101,56957648455,21.92532491,58546934,1119.5,1.3,3.04,#N/A,#N/A,#N/A,#N/A
6/9/2015,234.87,427538.3894,0.4823757815,284893,137427,56957648455,32.06849601,46221429,#N/A,1.34,2.92,#N/A,#N/A,#N/A,#N/A
5/9/2015,230.20,430369.7695,0.3336131382,209983,95408,56957648455,21.94174192,56015308,#N/A,1.28,2.7,#N/A,#N/A,#N/A,#N/A
4/9/2015,227.21,407263.8701,0.6007755497,249811,137446,54256630328,36.44597513,58224697,1118.25,1.26,2.64,#N/A,#N/A,4683.919922,16102.37988
3/9/2015,229.32,415355.2053,0.6585698052,230707,137743,54256630328,44.13311414,52401262,1128,1.3,2.8,#N/A,#N/A,4733.5,16374.75977
2/9/2015,228.03,409960.9819,0.5154674737,272866,140970,54256630328,28.84121772,84204525,1137.75,1.35,2.82,#N/A,#N/A,4749.97998,16351.37988
1/9/2015,230.26,428840.7639,0.4091000566,238504,117985,54256630328,25.0420155,52272214,1142.3,1.35,2.85,#N/A,#N/A,4636.100098,16058.34961
31/8/2015,229.11,388384.0881,0.347467875,229116,92338,54256630328,17.61443105,39950881,1135,1.32,2.85,#N/A,#N/A,4776.509766,16528.0293
30/8/2015,229.90,445023.4343,0.3563108121,250584,113722,54256630328,23.00206438,49182357,#N/A,1.18,2.87,#N/A,#N/A,#N/A,#N/A
29/8/2015,231.55,401869.6467,0.4313318255,243840,121692,54256630328,24.08727019,76610058,#N/A,1.19,2.92,#N/A,#N/A,#N/A,#N/A
28/8/2015,224.70,401869.6467,0.3961429463,232198,116334,54256630328,23.57561436,56877510,1135,1.15,2.84,#N/A,#N/A,4828.319824,16643.00977
27/8/2015,226.05,418052.317,0.4138263226,243215,125549,54256630328,25.67958618,86427540,1119,1.17,2.95,#N/A,#N/A,4812.709961,16654.76953
